,word,counts,indicatesDisease
6337,instability,2,False
6338,thvroid,1,False
6339,architectures,1,False
6340,rgical,1,False
6341,alexandria,1,False
6342,vista,1,False
6343,alert,1,False
6344,impingement,2,False
6345,transgression,1,False
6346,impinged,1,False
6347,transgress,1,False
6348,darkly,1,False
6349,serosanguineous,1,False
6350,narrowest,1,False
6351,basedoninformation,1,False
6352,atthe,1,False
6353,beam,1,False
6354,responded,1,False
6355,selectively,1,False
6356,recurred,1,False
6357,inability,1,False
6358,ave,1,False
6359,kight,1,False
6360,alciform,1,False
6361,axpecimen,1,False
6362,forenan,1,False
6363,bd,1,False
6364,muscles,1,False
6365,lakes,1,False
6366,preparatio,1,False
6367,differentiat,1,False
6368,ethyl,1,False
6369,departmentofpathology,1,False
6370,lsie,1,False
6371,scanned,1,False
6372,trained,1,False
6373,licensed,1,False
6374,technologist,1,False
6375,workstation,1,False
6376,software,1,False
6377,reviews,1,False
6378,compares,1,False
6379,microscope,2,False
6380,evaluating,1,False
6381,examining,1,False
6382,slender,1,False
6383,observe,1,False
6384,put,1,False
6385,orientated,1,False
6386,crescent,1,False
6387,pseudolactational,1,False
6388,dakc,1,False
6389,bllowing,1,False
6390,house,2,False
6391,int,2,False
6392,hashimoto,1,False
6393,concluding,2,False
6394,resuits,2,False
6395,occlude,1,False
6396,inm,1,False
6397,tage,1,False
6398,jaundice,1,False
6399,endoscopic,1,False
6400,asniration,1,False
6401,ranscribed,1,False
6402,thyraidectomy,1,False
6403,bodias,1,False
6404,greatast,1,False
6405,complately,1,False
6406,surraunded,1,False
6407,extansian,1,False
6408,fraa,1,False
6409,branchial,1,False
6410,derivation,1,False
6411,linical,1,False
6412,brightly,1,False
6413,cirrhotic,3,False
6414,enables,1,False
6415,dinitrophenyl,1,False
6416,digoxigenin,1,False
6417,dig,1,False
6418,ishdig,1,False
6419,visualization,1,False
6420,serving,1,False
6421,immunohustochemical,1,False
6422,applying,1,False
6423,chicken,1,False
6424,characterietice,1,False
6425,theee,1,False
6426,antihnding,1,False
6427,ey,1,False
6428,constituting,1,False
6429,fnab,1,False
6430,mother,1,False
6431,correspondence,1,False
6432,quadreant,1,False
6433,ley,1,False
6434,nese,1,False
6435,sesus,1,False
6436,nucleic,2,False
6437,gapdh,1,False
6438,ossification,2,False
6439,addenaum,1,False
6440,interaortocával,1,False
6441,uob,1,False
6442,generously,1,False
6443,conglomerate,1,False
6444,finalization,1,False
6445,brought,2,False
6446,attention,1,False
6447,inpatieni,1,False
6448,papilairy,1,False
6449,contacted,1,False
6450,month,1,False
6451,issuing,1,False
6452,closing,1,False
6453,determinted,1,False
6454,quitely,1,False
6455,sometime,1,False
6456,melanin,1,False
6457,granulaes,1,False
6458,esinophilic,1,False
6459,lubular,1,False
6460,scut,1,False
6461,relayed,1,False
6462,triaged,1,False
6463,concentrating,1,False
6464,cxm,1,False
6465,proofreading,1,False
6466,afterward,1,False
6467,cardiogenic,1,False
6468,shock,1,False
6469,coppery,1,False
6470,unterpreted,1,False
6471,disturbance,1,False
6472,volumetrio,1,False
6473,doctors,1,False
6474,resulls,1,False
6475,leit,1,False
6476,volumetric,2,False
6477,tace,1,False
6478,rfa,1,False
6479,perviously,1,False
6480,carcinóma,1,False
6481,wedte,1,False
6482,interalveolar,1,False
6483,fibrovasculár,1,False
6484,wrothelial,1,False
6485,diacnostic,1,False
6486,uretfr,1,False
6487,prepare,1,False
6488,differentlation,1,False
6489,salpingoophorectomy,1,False
6490,vaginectomy,1,False
6491,prepar,1,False
6492,lissues,2,False
6493,el,2,False
6494,perineal,1,False
6495,stubs,1,False
6496,optically,1,False
6497,pheochromocytomal,1,False
6498,bicystic,1,False
6499,fibrolipomatous,1,False
6500,sate,1,False
6501,mos,1,False
6502,agnosis,1,False
6503,mor,1,False
6504,interstial,1,False
6505,undetermined,1,False
6506,riable,1,False
6507,jin,1,False
6508,dtagnosis,1,False
6509,pathoi,1,False
6510,nucler,1,False
6511,identifted,1,False
6512,persciatic,1,False
6513,sollecteda,1,False
6514,surgica,2,False
6515,salpingo,2,False
6516,intracavitary,1,False
6517,suraian,1,False
6518,sonected,1,False
6519,pathologyreper,1,False
6520,warm,1,False
6521,mediocranial,1,False
6522,colect,1,False
6523,univolved,1,False
6524,surc,1,False
6525,surgicali,1,False
6526,globular,1,False
6527,fight,1,False
6528,thet,1,False
6529,folicuta,1,False
6530,variantes,1,False
6531,pu,1,False
6532,jss,1,False
6533,variet,1,False
6534,righi,1,False
6535,blunted,1,False
6536,zed,1,False
6537,confiden,1,False
6538,rivileged,1,False
6539,paraphrenic,2,False
6540,difeerentiated,1,False
6541,tumora,1,False
6542,pathcy,1,False
6543,contaminant,1,False
6544,movats,1,False
6545,mujtational,1,False
6546,consolidating,1,False
6547,aistologic,1,False
6548,ti,1,False
6549,ize,1,False
6550,ite,1,False
6551,ype,2,False
6552,olc,1,False
6553,peer,1,False
6554,receivo,1,False
6555,cr,1,False
6556,opsy,1,False
6557,quan,1,False
6558,ant,2,False
6559,secu,1,False
6560,seguential,1,False
6561,inavion,1,False
6562,medicolegal,1,False
6563,breasi,2,False
6564,phenotypes,1,False
6565,patten,1,False
6566,address,1,False
6567,histopatholog,1,False
6568,ascers,1,False
6569,undertaken,1,False
6570,codeletions,1,False
6571,patfen,1,False
6572,anatom,1,False
6573,pgy,1,False
6574,litissue,1,False
6575,lie,1,False
6576,interconnecting,1,False
6577,qiant,1,False
6578,whilst,1,False
6579,ligoastrocytoma,1,False
6580,tit,1,False
6581,cofrected,1,False
6582,bligoastrocytomal,1,False
6583,ligodendroglioma,1,False
6584,egc,1,False
6585,cresyl,1,False
6586,violet,2,False
6587,prepylorus,1,False
6588,sigmora,1,False
6589,coron,1,False
6590,deovix,1,False
6591,mocerately,1,False
6592,cifferentiated,1,False
6593,createst,1,False
6594,inentified,1,False
6595,carcincma,1,False
6596,periosteum,2,False
6597,mucusa,1,False
6598,strings,1,False
6599,maroon,1,False
6600,aplastic,1,False
6601,speciments,1,False
6602,receiveu,1,False
6603,ternor,1,False
6604,bucca,1,False
6605,overcoated,1,False
6606,downloaded,1,False
6607,ocction,1,False
6608,foi,1,False
6609,pare,1,False
6610,milk,1,False
6611,quadrent,2,False
6612,sutaining,1,False
6613,scheduled,2,False
6614,disctete,1,False
6615,surgicar,2,False
6616,athology,2,False
6617,infiltratino,1,False
6618,maroins,1,False
6619,overail,1,False
6620,narr,1,False
6621,streaked,1,False
6622,fragmentation,2,False
6623,fupdated,1,False
6624,accessioni,1,False
6625,reç,1,False
6626,intraneural,1,False
6627,arose,1,False
6628,surrace,1,False
6629,attenuated,1,False
6630,reticulated,1,False
6631,colldate,1,False
6632,colltime,1,False
6633,commenti,1,False
6634,orginally,1,False
6635,clarified,1,False
6636,displaced,1,False
6637,aortocaval,1,False
6638,hemimandibular,1,False
6639,hemimandible,1,False
6640,metanephric,1,False
6641,rlymph,1,False
6642,nonperitonealized,1,False
6643,nit,1,False
6644,isitions,1,False
6645,greyish,1,False
6646,pliable,1,False
6647,surgiga,1,False
6648,thinning,1,False
6649,prepped,1,False
6650,variously,1,False
6651,intercellular,1,False
6652,bridges,1,False
6653,nonkeratinizng,1,False
6654,surd,1,False
6655,patk,1,False
6656,finfal,1,False
6657,casent,1,False
6658,atient,1,False
6659,colleuted,1,False
6660,freation,1,False
6661,capy,1,False
6662,collecter,1,False
6663,parametrectomy,1,False
6664,cone,1,False
6665,confluence,1,False
6666,hepatocellula,1,False
6667,unremarkeble,1,False
6668,tumo,1,False
6669,lesi,1,False
6670,ntified,1,False
6671,sends,1,False
6672,incites,1,False
6673,scirrhous,1,False
6674,propensity,1,False
6675,vessicles,2,False
6676,inserts,1,False
6677,seminalvesicle,1,False
6678,premalignant,1,False
6679,systefi,1,False
6680,ire,1,False
6681,endocoscopic,1,False
6682,myoinvasive,1,False
6683,exclusively,1,False
6684,determin,1,False
6685,brands,1,False
6686,abnormally,1,False
6687,dics,1,False
6688,approximatley,1,False
6689,paragastric,1,False
6690,sign,1,False
6691,mediport,1,False
6692,wmv,1,False
6693,surcical,1,False
6694,swirled,1,False
6695,adenomyoma,2,False
6696,interoretation,1,False
6697,tense,1,False
6698,strained,1,False
6699,radius,1,False
6700,confinement,1,False
6701,aut,1,False
6702,purse,1,False
6703,thee,1,False
6704,gastrectorny,1,False
6705,microglands,1,False
6706,gastropathy,1,False
6707,cholecyetectory,1,False
6708,acypial,1,False
6709,diepatocellular,1,False
6710,burrounding,1,False
6711,reporred,1,False
6712,focalit,1,False
6713,htstologic,1,False
6714,pnk,1,False
6715,lnk,1,False
6716,secticied,1,False
6717,idencified,1,False
6718,rosette,1,False
6719,ength,1,False
6720,formal,1,False
6721,lept,1,False
6722,escision,1,False
6723,malignanct,1,False
6724,crade,2,False
6725,ovariesnegative,1,False
6726,ascitic,2,False
6727,cmfrom,1,False
6728,afsc,1,False
6729,bfsc,1,False
6730,invadinginto,1,False
6731,thespecimen,1,False
6732,compound,1,False
6733,submittedin,1,False
6734,asfollows,1,False
6735,sexially,1,False
6736,specimenis,1,False
6737,immunochemistry,2,False
6738,allimmunohistochemistry,1,False
6739,lob,1,False
6740,napsin,1,False
6741,pax,1,False
6742,puckers,1,False
6743,diotated,1,False
6744,eleatronigally,1,False
6745,asymptomatic,1,False
6746,cough,1,False
6747,necrosed,1,False
6748,rignt,1,False
6749,quartered,1,False
6750,women,1,False
6751,ov,1,False
6752,sencam,1,False
6753,retractive,1,False
6754,capsulated,1,False
6755,tremendous,1,False
6756,every,1,False
6757,presumably,2,False
6758,outgrowth,1,False
6759,serfally,1,False
6760,carcinomd,1,False
6761,descriptions,1,False
6762,stasis,1,False
6763,intrahepatocellular,1,False
6764,neutrophilic,1,False
6765,sinusoids,1,False
6766,inferomedial,1,False
6767,multifocally,1,False
6768,myxoinflammatory,1,False
6769,fibroblastic,1,False
6770,yielding,1,False
6771,intranuclear,2,False
6772,dermatopathology,1,False
6773,enlarges,1,False
6774,parathyroids,1,False
6775,degnancy,1,False
6776,hronous,1,False
6777,incle,1,False
6778,odalified,1,False
6779,disquiaufico,1,False
6780,datei,1,False
6781,tissuerintertemporal,1,False
6782,av,1,False
6783,yad,1,False
6784,lad,1,False
6785,imln,2,False
6786,ssln,2,False
6787,log,1,False
6788,tpsln,1,False
6789,suppurative,2,False
6790,eighty,1,False
6791,transposes,1,False
6792,alkaline,1,False
6793,scrotal,1,False
6794,labs,1,False
6795,uln,1,False
6796,involvir,1,False
6797,identifie,1,False
6798,defines,1,False
6799,tystoprostatectomy,1,False
6800,thicknesses,1,False
6801,neo,1,False
6802,endometriod,1,False
6803,obscure,1,False
6804,orienting,1,False
6805,orientations,1,False
6806,affixed,1,False
6807,representatives,2,False
6808,improvements,1,False
6809,nest,1,False
6810,lor,2,False
6811,mushroom,1,False
6812,ilc,1,False
6813,immmunoperoxidase,1,False
6814,nastectony,1,False
6815,riteria,1,False
6816,shons,1,False
6817,recommandations,1,False
6818,immmunohistochemimtry,1,False
6819,developad,1,False
6820,addendunn,1,False
6821,wace,1,False
6822,presaent,1,False
6823,lmm,1,False
6824,merge,1,False
6825,tagnosis,1,False
6826,pernanient,1,False
6827,sane,1,False
6828,diagi,1,False
6829,sectiom,1,False
6830,pyagncsis,1,False
6831,manent,1,False
6832,progressively,1,False
6833,hoarseness,1,False
6834,carcincina,1,False
6835,perscnally,1,False
6836,coln,1,False
6837,olon,1,False
6838,iliocecal,1,False
6839,tandom,1,False
6840,peel,1,False
6841,irregularities,1,False
6842,microabscess,1,False
6843,arrive,1,False
6844,swollen,1,False
6845,resorption,1,False
6846,fragile,1,False
6847,pneumonic,1,False
6848,segmented,1,False
6849,unremarkably,1,False
6850,imposing,1,False
6851,instantaneous,1,False
6852,knotty,1,False
6853,sclerohyalinosis,1,False
6854,dehiscences,1,False
6855,fiber,1,False
6856,pluriform,1,False
6857,coarsening,1,False
6858,pseudocystic,1,False
6859,stromadesmoplasia,1,False
6860,perifocal,1,False
6861,hemangioinvasion,2,False
6862,granulocytes,1,False
6863,sprouting,1,False
6864,mesenchyme,1,False
6865,buds,1,False
6866,leucocytes,1,False
6867,hemoangioinvasion,1,False
6868,xanthomatous,1,False
6869,pv,1,False
6870,tannish,2,False
6871,microgemistocytic,2,False
6872,encountered,1,False
6873,pulmonectomy,1,False
6874,adenomata,1,False
6875,oncotype,1,False
6876,experience,2,False
6877,straitifed,1,False
6878,entree,1,False
6879,mentum,1,False
6880,effete,1,False
6881,asuring,1,False
6882,prominence,1,False
6883,prenchyma,1,False
6884,tent,1,False
6885,yields,2,False
6886,fails,1,False
6887,anarysis,1,False
6888,pakt,1,False
6889,bloci,1,False
6890,samplé,1,False
6891,missense,1,False
6892,amino,1,False
6893,iagnosis,2,False
6894,lationship,1,False
6895,owing,1,False
6896,aerated,1,False
6897,atlas,1,False
6898,carcinma,1,False
6899,app,2,False
6900,pol,1,False
6901,abi,1,False
6902,sequencer,1,False
6903,investtigational,1,False
6904,certain,1,False
6905,genotyping,1,False
6906,tandem,1,False
6907,massarray,1,False
6908,spectrometer,1,False
6909,bur,1,False
6910,protruded,1,False
6911,normaly,1,False
6912,celll,1,False
6913,parachyma,1,False
6914,tinge,1,False
6915,iva,1,False
6916,anaplasic,1,False
6917,clinica,2,False
6918,improve,1,False
6919,renel,1,False
6920,sarcometoid,1,False
6921,unremerkable,2,False
6922,glend,1,False
6923,ronal,1,False
6924,carcinomeloncocytoma,1,False
6925,surtace,1,False
6926,eppears,1,False
6927,adjecent,1,False
6928,conventionalliclear,1,False
6929,luteinized,1,False
6930,cero,1,False
6931,goes,2,False
6932,septation,1,False
6933,resiment,1,False
6934,pathologiou,1,False
6935,reflux,1,False
6936,irrelevant,1,False
6937,rbg,1,False
6938,submit,1,False
6939,parvo,1,False
6940,breeast,1,False
6941,ob,1,False
6942,présent,1,False
6943,papillations,1,False
6944,hese,1,False
6945,dgv,1,False
6946,spilling,1,False
6947,internetad,1,False
6948,hy,2,False
6949,receivea,1,False
6950,board,1,False
6951,extruding,1,False
6952,erodes,1,False
6953,merges,1,False
6954,wiam,1,False
6955,jex,1,False
6956,departmeut,1,False
6957,palmate,1,False
6958,discrep,1,False
6959,oncy,1,False
6960,inmary,1,False
6961,iemor,1,False
6962,discrenation,1,False
6963,wpaa,1,False
6964,bivrepancy,1,False
6965,pri,1,False
6966,nary,1,False
6967,fint,1,False
6968,revietred,1,False
6969,laparoscopy,2,False
6970,intensely,1,False
6971,coincide,1,False
6972,adenocarcinomacarcinoma,1,False
6973,periarotic,1,False
6974,disoredered,1,False
6975,attend,1,False
6976,men,1,False
6977,mens,1,False
6978,contraceptive,1,False
6979,prev,1,False
6980,nodg,1,False
6981,avillary,1,False
6982,fart,1,False
6983,tubuletormation,1,False
6984,innfr,1,False
6985,smows,1,False
6986,efithelial,1,False
6987,righl,1,False
6988,simpli,1,False
6989,tingram,1,False
6990,mfasubee,1,False
6991,mastectoniy,1,False
6992,sdenocarcinonia,1,False
6993,mitolic,1,False
6994,scure,1,False
6995,nultingham,1,False
6996,ycs,1,False
6997,zonas,1,False
6998,hive,1,False
6999,stoin,1,False
7000,rco,1,False
7001,eck,1,False
7002,thyrolditis,1,False
7003,flattish,1,False
7004,trabeculation,1,False
7005,keratinisation,1,False
7006,supplied,1,False
7007,verbally,1,False
7008,patholgy,1,False
7009,clamped,1,False
7010,shrunken,1,False
7011,femaie,1,False
7012,llinigallineormation,1,False
7013,attache,1,False
7014,dentified,1,False
7015,dditional,1,False
7016,par,1,False
7017,ametrium,1,False
7018,fattu,1,False
7019,pascible,1,False
7020,lumrh,1,False
7021,nivoived,1,False
7022,ignated,1,False
7023,signated,1,False
7024,greasy,1,False
7025,cpssettes,1,False
7026,approximayely,1,False
7027,perilymphatic,1,False
7028,epithellal,1,False
7029,ry,2,False
7030,gy,1,False
7031,abuting,1,False
7032,deficiency,2,False
7033,pulled,1,False
7034,laid,1,False
7035,miicroscopic,1,False
7036,diathermied,1,False
7037,distension,1,False
7038,mf,1,False
7039,tmtumor,1,False
7040,themoverlying,1,False
7041,andmspongy,1,False
7042,inclu,1,False
7043,ens,1,False
7044,recei,1,False
7045,sh,1,False
7046,raportad,1,False
7047,synoptics,1,False
7048,intreoperative,1,False
7049,tubas,1,False
7050,associsted,1,False
7051,endomatrium,1,False
7052,hysierectomy,1,False
7053,biopcies,1,False
7054,baltaral,1,False
7055,desac,1,False
7056,mauang,1,False
7057,openea,1,False
7058,wbes,1,False
7059,eclocervix,1,False
7060,endocarvical,1,False
7061,irreguiar,1,False
7062,silghtly,1,False
7063,invedes,1,False
7064,fibraids,1,False
7065,diamaler,1,False
7066,cui,1,False
7067,withoul,1,False
7068,carebriform,1,False
7069,secilons,1,False
7070,luba,1,False
7071,fibrold,1,False
7072,remsinder,1,False
7073,libroid,1,False
7074,tallopian,1,False
7075,jer,1,False
7076,accond,1,False
7077,abroadipose,1,False
7078,massuring,1,False
7079,aggregale,1,False
7080,diameler,1,False
7081,iwo,1,False
7082,adpose,1,False
7083,exsected,1,False
7084,ninth,1,False
7085,tenth,1,False
7086,aleventh,1,False
7087,twelfth,1,False
7088,thirleenth,1,False
7089,axemined,1,False
7090,sdnexa,1,False
7091,perionast,1,False
7092,hare,1,False
7093,lumor,1,False
7094,calis,1,False
7095,tatus,1,False
7096,sits,1,False
7097,confines,1,False
7098,intralobular,2,False
7099,proliferatve,1,False
7100,prelim,1,False
7101,eived,1,False
7102,hamartomas,1,False
7103,panacinar,1,False
7104,ballooned,1,False
7105,lymphohistiocytic,1,False
7106,bridge,1,False
7107,microgranulomas,1,False
7108,ballooning,1,False
7109,hemosiderosis,1,False
7110,scenario,1,False
7111,namely,1,False
7112,patternless,1,False
7113,centroblastic,1,False
7114,nucleolar,1,False
7115,plasmacytoid,1,False
7116,peppered,1,False
7117,coexpresses,1,False
7118,postgerminal,1,False
7119,antiapoptosis,1,False
7120,polymorphs,1,False
7121,lymphoblastic,1,False
7122,deoxynucleotidyl,1,False
7123,transferase,1,False
7124,circulating,1,False
7125,haematogones,1,False
7126,overrun,1,False
7127,discerned,1,False
7128,providing,1,False
7129,opencli,1,False
7130,nica,1,False
7131,radica,1,False
7132,nephrector,1,False
7133,casselles,2,False
7134,sectlons,1,False
7135,excisi,1,False
7136,spece,1,False
7137,hbv,1,False
7138,hernial,1,False
7139,eyeball,1,False
7140,cryopreservation,1,False
7141,foramen,1,False
7142,organize,1,False
7143,conjunctival,1,False
7144,nucleolus,1,False
7145,originating,1,False
7146,diam,1,False
7147,cutis,1,False
7148,mammillae,1,False
7149,rei,1,False
7150,nom,1,False
7151,alobulare,1,False
7152,mástectomy,1,False
7153,sectoions,1,False
7154,rows,1,False
7155,tubles,1,False
7156,tubulolobuar,1,False
7157,situe,1,False
7158,microcysts,2,False
7159,hitherto,1,False
7160,adhesive,1,False
7161,crack,1,False
